url,text,chunk_id,metadata,error_message
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"The Pivot recipe transforms datasets into pivot tables, which are tables
of summary statistics. This operation can also be referred to as
reshaping from long to wide format.",2,{'headers': ['TUTORIAL | PIVOT RECIPE#']},
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,,3,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Get started#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"In this tutorial, you will:

-   Create a pivot table using the visual Pivot recipe.

-   Understand how the Pivot recipe computes a schema using a pre-filter
    step.",4,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Get started#', 'Objectives#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"To complete this tutorial, you’ll need the following:

-   Dataiku 12.0 or later.",5,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Get started#', 'Prerequisites#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"To create the project:

1.  From the Dataiku Design homepage, click + NEW PROJECT > DSS
    TUTORIALS > CORE DESIGNER > PIVOT RECIPE.

2.  From the project homepage, click GO TO FLOW (or g + f).

Note

You can also download the starter project from this website and import
it as a zip file.

You’ll next want to build the Flow.

1.  Click FLOW ACTIONS at the bottom right of the Flow.

2.  Click BUILD ALL.

3.  Keep the default settings and click BUILD.",6,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Get started#', 'Create the project#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"Let’s say we’re a financial company that uses some credit card data to
detect fraudulent transactions.

The project comes with three datasets, described in the table below.",7,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Get started#', 'Use case summary#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"In this exercise, we will focus on reshaping the _tx_prepared_ dataset
from long to wide format using these bins. The _cardholder_fico_range_
column in the _tx_prepared_ dataset includes a column that categorizes
FICO scores (a US rating system of creditworthiness) into four bins
(bad, excellent, fair, and good).

1.  From the Flow, select TX_PREPARED.

2.  In the ACTIONS tab on the right, select PIVOT from the menu of
    visual recipes.

3.  In the NEW PIVOT RECIPE dialog, choose to pivot by
    CARDHOLDER_FICO_RANGE.

4.  Name the output dataset tx_pivot.

5.  Click CREATE RECIPE.

[Dataiku screenshot of how to create the Pivot recipe.]",8,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Create the Pivot recipe#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"On the Pivot step, _cardholder_fico_range_ already populates the CREATE
COLUMNS WITH field at the top right because of the choice in the
recipe’s initial creation.

For each distinct value of this pivot column, the Pivot recipe will
create a new column for each aggregation specified in the POPULATE
CONTENT WITH section in the bottom right.

This includes COUNT OF RECORDS by default. Before we add any row
identifiers or more aggregations, let’s first see how the four unique
values in the selected pivot column get transposed into columns.

1.  On the PIVOT step, make no changes.

2.  Navigate to the OUTPUT step, and observe how the schema could not be
    inferred. We’ll explore this soon.

3.  Click RUN at the bottom left, and open the output dataset when the
    recipe finishes running.

[Dataiku screenshot of the Pivot step of the Pivot recipe.]

Without selecting any row identifiers, the output to this Pivot recipe
is one row. So far, we only have the record counts for each bin. Because
we have four values in the pivot column, one aggregation, and no row
identifier, the output dataset has four columns.

[Dataiku screenshot of an output to the Pivot recipe.]",9,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Configure the Pivot step#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"What’s typically more useful is to add ROW IDENTIFIERS. These allow us
to produce aggregations according to specific groups.

1.  Click PARENT RECIPE to return to the PIVOT step.

2.  On the PIVOT step, select AUTHORIZED_FLAG as a row identifier.

3.  Click RUN at the bottom left, and open the output dataset when the
    recipe finishes running.

[Dataiku screenshot of the Pivot step of the Pivot recipe.]

Because _authorized_flag_ has two values, we now have two rows in the
output dataset — producing a table of counts by FICO score for both
authorized (1) and unauthorized (0) transactions.

[Dataiku screenshot of an output to the Pivot recipe.]

Tip

To go further on your own, experiment adding additional row identifiers,
such as _item_category_!",10,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Add a row identifier#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"Now, let’s select an additional aggregation: the average
_purchase_amount_ of authorized and unauthorized transactions across
FICO categories.

1.  Click PARENT RECIPE to return to the Pivot step.

2.  On the PIVOT step, in the POPULATE CONTENT WITH tile, click ADD NEW,
    and select PURCHASE_AMOUNT.

3.  Click on COUNT(PURCHASE_AMOUNT) to change the aggregation. Switch to
    AVG.

4.  Click RUN at the bottom left, and open the output dataset when the
    recipe finishes running.

[Dataiku screenshot of the Pivot step of a Pivot recipe with an
aggregation.]

The addition of one aggregation has added four columns to the output
dataset (one for each unique value of the pivot column).

[Dataiku screenshot of an output to the Pivot recipe.]",11,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Populate content with aggregations#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"The Pivot recipe is a TWO-PASS ALGORITHM:

-   On the first pass, it finds the values for new output columns and
    generates the dataset schema.

-   On the second pass, it populates the pivot table.

If you return to the OUTPUT step, you can see the output column names
listed — the same as many other visual recipes.

1.  Click PARENT RECIPE to return to the Pivot step.

2.  Navigate to the OUTPUT step on the left.

[Dataiku screenshot of the Output step of the Pivot recipe with the
schema already computed.]

What’s different is that in most visual recipes, only the _column names_
of the input dataset impact the schema of the output dataset. In the
Pivot recipe, however, the _actual values in the pivot column_ impact
the output schema.

In this case, the four distinct values in the _cardholder_fico_range_
column (bad, fair, good, and excellent) determine the number of columns
in the output dataset. But what happens if another FICO range category —
such as extraordinary — is added?

By default, rebuilding the dataset skips the first pass described above.
It does not look for any new values of the pivot column and just
re-populates the table (the second pass).

Two options exist for updating the schema from the Output step of the
Pivot recipe:

-   Manually drop the existing schema by clicking the DROP button.

-   Select RECOMPUTE SCHEMA AT EACH RUN to automatically update every
    time the _tx_pivot_ dataset is built.

    Caution

    With this second method, an updated schema can break the Flow if the
    following recipes expect the old schema.",12,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'What happens when new values appear?#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"These options will become clearer through the use of a PRE-FILTER. When
using the Pivot recipe, if there are too many distinct values in the
column to pivot by, the number of columns in the output dataset can grow
out of control.

Caution

By default, the Pivot recipe pivots only the 20 most frequently
occurring values. The Pivot recipe can create a maximum of up to 200
columns.

Let’s define a pre-filter to keep only rows where the card holder’s FICO
range is bad or fair. Then, the first pass of the Pivot recipe’s
algorithm will only find two instead of four values.

1.  Navigate to the PRE-FILTER step of the Pivot recipe.

2.  Toggle the Filter ON, and choose to keep rows that satisfy the
    condition:

    CARDHOLDER_FICO_RANGE Equals bad

    OR

    CARDHOLDER_FICO_RANGE Equals fair

    [Dataiku screenshot of the Pre-filter step of the Pivot recipe.]

3.  Before running the recipe, navigate to the OUTPUT step.

    Notice the warning that if label columns have changed, then the
    schema may be out of date. After setting the pre-filter, the dataset
    will have only bad and fair values in the pivot column. However, the
    good and excellent columns remain in the schema.

4.  Click RUN to execute the recipe again without dropping the existing
    schema or recomputing it. Then, open the output dataset.

The good and excellent columns remain in the output dataset, but the
values are empty. In many cases, this may be a perfectly fine outcome.
The Flow did not break!

[Dataiku screenshot of the Explore tab of the pre-filtered Pivot recipe
output without dropping or re-computing the schema.]",13,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Apply a pre-filter to the Pivot recipe#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"To remove the empty columns, let’s drop the existing schema before
re-running the recipe.

1.  Click PARENT RECIPE to return to the Pivot step.

2.  Navigate to the OUTPUT step.

3.  Click on the DROP button to manually update the schema and CONFIRM.

4.  Click RUN again, and open the output dataset.

[Dataiku screenshot of the output dataset to the Pivot recipe.]

The schema of the output dataset now only contains columns for the bad
and fair values of the _cardholder_fico_range_ column. After dropping
the good and excellent columns, if there were further downstream
datasets, we’d need to check for incompatible schemas.",14,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'Drop the existing schema of a Pivot recipe#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-pivot-recipe.html,"In this tutorial, we learned how to create pivot tables to report
summary statistics using the Pivot recipe in Dataiku. We also learned
how to apply a pre-filter in a Pivot recipe in order to understand how
the output schema is computed.

See also

For more information on this recipe, see also the Pivot recipe article
in the reference documentation.

There are still many other visual recipes. Try the Distinct recipe next!

Next

Tutorial | Top N recipe

Previous

Tutorial | Distinct recipe

Copyright © 2024, Dataiku

Made with Sphinx and @pradyunsg's Furo

 On this page

-   Tutorial | Pivot recipe
    -   Get started
        -   Objectives
        -   Prerequisites
        -   Create the project
        -   Use case summary
    -   Create the Pivot recipe
    -   Configure the Pivot step
    -   Add a row identifier
    -   Populate content with aggregations
    -   What happens when new values appear?
    -   Apply a pre-filter to the Pivot recipe
    -   Drop the existing schema of a Pivot recipe
    -   What’s next?",15,"{'headers': ['TUTORIAL | PIVOT RECIPE#', 'What’s next?#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"Contents

Menu

Expand

Light mode

Dark mode

Auto light/dark mode

Hide navigation sidebar

Hide table of contents sidebar

[Dataiku]

Academy

Join the Academy

Benefit from guided learning opportunities →

-   Quick Starts
-   Learning Paths
-   Certifications

-   Release Highlights
-   Academy Discussions

Community

-   
-   Learn About Us
-   Ask a Question
-   What's New?

-   Discuss Dataiku
-   Using Dataiku
-   Setup and Configuration
-   General Discussion
-   Plugins & Extending Dataiku
-   Product Ideas

-   Programs
-   Frontrunner Awards
-   Dataiku Neurons
-   Community Resources
-   Community Feedback
-   User Research

Documentation

Reference Documentation

Comprehensive specifications of Dataiku →

-   Release Notes
-   User's Guide
-   Specific Data Processing
-   Automation & Deployment
-   APIs
-   Installation & Administration
-   Other Topics

Knowledge

Knowledge Base

Articles and tutorials on Dataiku features →

-   User Guide
-   Admin Guide
-   Dataiku Solutions
-   Dataiku Cloud

Developer

Developer Guide

Tutorials and articles for developers and coder users →

-   Getting Started
-   Concepts and Examples
-   Tutorials
-   API Reference

Toggle site navigation sidebar

Dataiku Knowledge Base

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar

User Guide

-   Getting Started
-   Data Sourcing
-   Data Preparation
-   Data Visualization
-   Collaboration
-   Machine Learning & Analytics
-   Code
-   MLOps & Operationalization
-   Plugins

Dataiku Cloud

-   Space Management
-   Data Connections & Compute
-   Space Add-ons
-   Cloud Code Environments

Additional Offerings

-   Dataiku Solutions
-   Use Cases

Admin Guide

-   Deploying Dataiku
-   Configuring Dataiku
-   Operating Dataiku

-   [Go back to the homepage]
-   Data Preparation
-   Visual Recipes

Back to top

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar",1,,
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"Dataiku has a visual Geo join recipe for joining datasets based on
geographic conditions. Let’s see how it works!",2,{'headers': ['TUTORIAL | GEO JOIN RECIPE#']},
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,,3,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Get started#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"In this tutorial, you will:

-   Use the visual Geo join recipe to combine datasets based on
    geographic properties.

-   Confirm the results on a geometry map.",4,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Get started#', 'Objectives#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"-   Dataiku 12.0 or later.

-   Reverse geocoding / Admin maps plugin (included by default on
    Dataiku Cloud).

-   Basic knowledge of Dataiku (Core Designer level or equivalent).",5,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Get started#', 'Prerequisites#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"Let’s get started!

1.  From the Dataiku Design homepage, click + NEW PROJECT > DSS
    TUTORIALS > CORE DESIGNER > GEO JOIN RECIPE.

2.  From the project homepage, click GO TO FLOW (or g + f).

Note

You can also download the starter project from this website and import
it as a zip file.

You’ll next want to build the Flow.

1.  Click FLOW ACTIONS at the bottom right of the Flow.

2.  Click BUILD ALL.

3.  Keep the default settings and click BUILD.",6,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Get started#', 'Create the project#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"The project has three data sources:

  --------------- ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  _tx_            Each row is a unique credit card transaction that has been either been authorized (a score of 1 in the _authorized_flag_ column) or flagged for potential fraud (a score of 0).
  _cardholders_   Each row is the latitude and longitude coordinates of a unique credit card holder.
  _merchants_     Each row is the latitude and longitude coordinates of a unique merchant, all of which are gas stations.
  --------------- ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

The Flow joins a small random sample of these three datasets together so
that every record in _tx_joined_ is a unique transaction, enriched with
data about the location of credit card holders and merchants for that
transaction.",7,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Get started#', 'Use case summary#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"The standard Join recipe combines datasets based on exact name matches.
For example, the Join recipe in this Flow returns a match when the value
in the _merchant_id_ column in the _tx_ dataset exactly matches the
value of the _merchant_id_ column in the _merchants_ dataset.

By contrast, the Geo join recipe makes it possible to join datasets
based on geographic information. Using this recipe, you can, for
example, match all points within (or outside) a particular distance of
another point (or another type of geometry). This kind of join opens the
door for much more interesting geographic analysis!",8,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Joining vs. geo joining datasets#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"Depending on factors such as the size of the dataset, the complexity of
the geometries, and the engine being used, computations with geographic
data can be time-consuming. Accordingly, let’s make sure we are working
with small datasets to make life easier for this tutorial.

The Prepare recipes that create the _cardholders_ and _merchants_
datasets already have sampling steps, but they are disabled. Let’s
enable them before beginning.

1.  Open the Prepare recipe that creates the CARDHOLDERS dataset, and
    expand the BASIC DATA PREP group.

2.  Click to enable the two disabled steps that create a random integer
    and filter for this value.

3.  Add RANDOM_INT to the the following Remove column step.

4.  Click RUN to build a small sample of the original dataset. Use the
    RUN ONLY THIS option.

5.  Open the Prepare recipe that creates the MERCHANTS dataset, and
    repeat these same steps.

[Dataiku screenshot of the Prepare recipe.]",9,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Sample data#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"Now that we have two small inputs datasets, let’s join them. The dialog
for starting a Geo join recipe is just like that of other visual
recipes.

1.  From the Flow, select first the MERCHANTS and then the CARDHOLDERS
    dataset.

2.  Open the ACTIONS tab on the right, and select the GEO JOIN recipe.

3.  You may have a different default storage location and format
    depending on your instance settings. If using an S3 storage, choose
    a format other than parquet, such as CSV (Metastore compatible).

4.  Click CREATE RECIPE.

[Dataiku screenshot of the dialog for creating a Geo join recipe.]",10,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Create a Geo join recipe#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"On the Join step of the recipe, you’ll find that there are no available
join columns! In order to geo join datasets, we need the geopoint or
geometry columns to be stored with their geographic types. It is not
enough to have string columns that Dataiku has auto-detected to be
geopoints or geometries.

1.  In the Geo join recipe, click SAVE and SAVE ANYWAY.

2.  Open the MERCHANTS dataset, and navigate to the SETTINGS tab.

3.  Navigate to the SCHEMA subtab.

4.  Select the storage type dropdown for MERCHANT_GEOPOINT, and choose
    GEO POINT.

5.  Select the storage type dropdown for MERCHANT_BUBBLE, and choose
    GEOMETRY.

6.  Click CHECK NOW.

7.  Click SAVE.

8.  Go to the CARDHOLDERS dataset, and repeat the same steps to store
    _cardholder_geopoint_ as a GEO POINT and _cardholder_county_geom_ as
    a GEOMETRY.

[Dataiku screenshot of the schema of a dataset.]",11,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Change schema to geographic storage types#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"The mechanics of the Geo join recipe are quite similar to the Join
recipe.

-   Both recipes include steps for Pre-filters, Join, Selected columns,
    and Post-filter.

-   On the Join step, both recipes can perform left, inner, and other
    types of joins.

The difference is in the type of join conditions available.

Now that we have the right data types, let’s use the Geo join recipe to
find, for every merchant, every card holder within 10 kilometers. Also,
let’s keep the default left join to retain all merchants in the output,
including those that do not have any card holders within this distance.

1.  Return to the Join step of the GEO JOIN recipe.

2.  Click (and click again) on the default join condition to edit it.

3.  Set the join condition to match when a _merchant_geopoint_ IS WITHIN
    DISTANCE OF 10 Kilometers from a _cardholder_geopoint_.

4.  Click OK to accept the new condition.

5.  Click RUN to build the output.

[Dataiku screenshot of the join condition of a Geo join recipe.]

Note

Note that the position of the left and right datasets is important.
However, to make this flexible, every condition has its opposite
operation (e.g. “Contains” and “Is contained within”).",12,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Set the condition of a Geo join recipe#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"Take a close look at the output, and confirm a few details for yourself.

1.  Filter for one specific MERCHANT_ID to see that some merchants have
    multiple rows because they have more than one card holder within 10
    km of their location.

2.  Filter for empty values of any CARDHOLDER_ column to see that some
    merchants have blank values for the cardholder columns. Given this
    is the output of a left join, it’s reasonable to expect that some
    merchants have no card holders within 10 km!

[Dataiku screenshot of the output of a Geo join recipe.]

Tip

Because of the random sampling step at the beginning, you will not have
the exact same results as shown here.",13,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Examine the Geo join recipe output#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"It is always a good idea to confirm results with a visualization.
Luckily, we already have a _merchant_bubble_ column that is a circle
with a 10 kilometer radius drawn around every merchant.

1.  Navigate to the CHARTS tab of the MERCHANTS_JOINED dataset.

2.  From the chart picker, select the GEOMETRY map.

3.  Drag MERCHANT_BUBBLE to the GEO field. Open the dropdown, and select
    MAKE UNIQUE since some merchants appear more than once.

4.  Drag CARDHOLDER_GEOPOINT to the second GEO field. Again, select MAKE
    UNIQUE since it is also possible card holders appear multiple times.
    Open the color droplet, and change the point markers to yellow.

5.  Rename the chart Card holders within 10km of a merchant.

6.  Zoom in to explore the map. Confirm that indeed every cardholder
    point is within 10 kilometers of a merchant.

[Dataiku screenshot of a map showing points within bubbles.]

Tip

For more resources on visualizing geographic data, see Tutorial |
No-code maps.",14,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'Visualize results with a map#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/tutorial-geo-join-recipe.html,"Congratulations! You’ve joined two datasets based on geographic
information, and confirmed the results with a map.

After this geo join, it would be natural to continue preparing the data
with other visual recipes. For example, you may use a Group recipe to
count the number of card holders within a 10 kilometer radius of each
merchant.

You can also explore other geographic relationships. For example, how
would you use the Geo join recipe to find all merchants contained within
a card holder’s respective county?

See also

For more information on this recipe, see the Geo join recipe article in
the reference documentation.

For some applications, the “as the crow flies” distance used here is not
sufficient. Instead, you can compute isochrones and actual travel
routes. Try that in Tutorial | Compute isochrones and routes with the
Geo Router plugin!

Tip

You can find this content (and more) by registering for the Dataiku
Academy course, Geospatial Analytics. When ready, challenge yourself to
earn a certification!

Next

Tutorial | Compute isochrones and routes with the Geo Router plugin

Previous

Tutorial | In-database data visualization and preparation

Copyright © 2024, Dataiku

Made with Sphinx and @pradyunsg's Furo

 On this page

-   Tutorial | Geo join recipe
    -   Get started
        -   Objectives
        -   Prerequisites
        -   Create the project
        -   Use case summary
    -   Joining vs. geo joining datasets
    -   Sample data
    -   Create a Geo join recipe
    -   Change schema to geographic storage types
    -   Set the condition of a Geo join recipe
    -   Examine the Geo join recipe output
    -   Visualize results with a map
    -   What’s next?",15,"{'headers': ['TUTORIAL | GEO JOIN RECIPE#', 'What’s next?#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/how-to-insert-recipe.html,"Contents

Menu

Expand

Light mode

Dark mode

Auto light/dark mode

Hide navigation sidebar

Hide table of contents sidebar

[Dataiku]

Academy

Join the Academy

Benefit from guided learning opportunities →

-   Quick Starts
-   Learning Paths
-   Certifications

-   Release Highlights
-   Academy Discussions

Community

-   
-   Learn About Us
-   Ask a Question
-   What's New?

-   Discuss Dataiku
-   Using Dataiku
-   Setup and Configuration
-   General Discussion
-   Plugins & Extending Dataiku
-   Product Ideas

-   Programs
-   Frontrunner Awards
-   Dataiku Neurons
-   Community Resources
-   Community Feedback
-   User Research

Documentation

Reference Documentation

Comprehensive specifications of Dataiku →

-   Release Notes
-   User's Guide
-   Specific Data Processing
-   Automation & Deployment
-   APIs
-   Installation & Administration
-   Other Topics

Knowledge

Knowledge Base

Articles and tutorials on Dataiku features →

-   User Guide
-   Admin Guide
-   Dataiku Solutions
-   Dataiku Cloud

Developer

Developer Guide

Tutorials and articles for developers and coder users →

-   Getting Started
-   Concepts and Examples
-   Tutorials
-   API Reference

Toggle site navigation sidebar

Dataiku Knowledge Base

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar

User Guide

-   Getting Started
-   Data Sourcing
-   Data Preparation
-   Data Visualization
-   Collaboration
-   Machine Learning & Analytics
-   Code
-   MLOps & Operationalization
-   Plugins

Dataiku Cloud

-   Space Management
-   Data Connections & Compute
-   Space Add-ons
-   Cloud Code Environments

Additional Offerings

-   Dataiku Solutions
-   Use Cases

Admin Guide

-   Deploying Dataiku
-   Configuring Dataiku
-   Operating Dataiku

-   [Go back to the homepage]
-   Data Preparation
-   Visual Recipes

Back to top

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar",1,,
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/how-to-insert-recipe.html,"Note

This feature is available in Dataiku version 12.4 and above.

There are two ways to insert a recipe between items in a branch of your
Flow:

1.  Select the dataset that will be the INPUT of the new recipe and
    click MORE ACTIONS > INSERT RECIPE in the right panel.

2.  Right-click on the dataset that will be the INPUT of the new recipe
    and select INSERT RECIPE AFTER THIS DATASET.

[A Dataiku screenshot highlighting the different ways to insert a recipe
into the Flow.]

If you decide to insert a recipe:

1.  Select the type of recipe you want to insert.

2.  Choose which recipes will receive the new output dataset as its
    input.

3.  Click NEXT and then proceed to create the recipe.

[A Dataiku screenshot highlighting the insert recipe modal.]

Next

How-to | Segment your data using statistical quantiles

Previous

Tutorial | Working with shapefiles and US census data

Copyright © 2024, Dataiku

Made with Sphinx and @pradyunsg's Furo",2,{'headers': ['HOW-TO | INSERT A RECIPE IN THE FLOW#']},
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/how-to-segment-data-statistical-quantiles.html,"Contents

Menu

Expand

Light mode

Dark mode

Auto light/dark mode

Hide navigation sidebar

Hide table of contents sidebar

[Dataiku]

Academy

Join the Academy

Benefit from guided learning opportunities →

-   Quick Starts
-   Learning Paths
-   Certifications

-   Release Highlights
-   Academy Discussions

Community

-   
-   Learn About Us
-   Ask a Question
-   What's New?

-   Discuss Dataiku
-   Using Dataiku
-   Setup and Configuration
-   General Discussion
-   Plugins & Extending Dataiku
-   Product Ideas

-   Programs
-   Frontrunner Awards
-   Dataiku Neurons
-   Community Resources
-   Community Feedback
-   User Research

Documentation

Reference Documentation

Comprehensive specifications of Dataiku →

-   Release Notes
-   User's Guide
-   Specific Data Processing
-   Automation & Deployment
-   APIs
-   Installation & Administration
-   Other Topics

Knowledge

Knowledge Base

Articles and tutorials on Dataiku features →

-   User Guide
-   Admin Guide
-   Dataiku Solutions
-   Dataiku Cloud

Developer

Developer Guide

Tutorials and articles for developers and coder users →

-   Getting Started
-   Concepts and Examples
-   Tutorials
-   API Reference

Toggle site navigation sidebar

Dataiku Knowledge Base

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar

User Guide

-   Getting Started
-   Data Sourcing
-   Data Preparation
-   Data Visualization
-   Collaboration
-   Machine Learning & Analytics
-   Code
-   MLOps & Operationalization
-   Plugins

Dataiku Cloud

-   Space Management
-   Data Connections & Compute
-   Space Add-ons
-   Cloud Code Environments

Additional Offerings

-   Dataiku Solutions
-   Use Cases

Admin Guide

-   Deploying Dataiku
-   Configuring Dataiku
-   Operating Dataiku

-   [Go back to the homepage]
-   Data Preparation
-   Visual Recipes

Back to top

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar",1,,
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/how-to-segment-data-statistical-quantiles.html,"You can create statistical quantiles without code in Dataiku in two
ways:

-   The SPLIT recipe allows you to break down each quantile into
    separate datasets, so it can be useful if you’re planning to
    separately handle a small amount of quantiles like quartiles or
    deciles.

-   The WINDOW recipe allows you to create a new column containing the
    quantile value, which can be easier to set up for a large amount of
    quantiles like centiles.

In statistics and probability, quantiles are cut points dividing the
range of a probability distribution into continuous intervals with equal
probabilities, or dividing the observations in a sample in the same way.
In the two examples below, let’s assume that you want to create
quantiles based on a numerical column called “score”.",2,{'headers': ['HOW-TO | SEGMENT YOUR DATA USING STATISTICAL QUANTILES#']},
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/how-to-segment-data-statistical-quantiles.html,"Configure the Windows recipe to reorder the rows according to the
scoring column, enable the window frame with no limits set, and
configure the number of quantiles you want in the aggregations screen in
addition to retrieving all the existing columns.

[]",3,"{'headers': ['HOW-TO | SEGMENT YOUR DATA USING STATISTICAL QUANTILES#', 'Using a window recipe#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/how-to-segment-data-statistical-quantiles.html,"Configure the Split recipe with the “Dispatch percentiles of sorted
data” mode, order the rows according to the scoring column, and assign
each portion of the rows in separate datasets.

[]",4,"{'headers': ['HOW-TO | SEGMENT YOUR DATA USING STATISTICAL QUANTILES#', 'Using a split recipe#']}",
https://knowledge.dataiku.com/latest/data-preparation/visual-recipes/how-to-segment-data-statistical-quantiles.html,"In addition, to interactively compute statistical quantiles, you can
refer to the quantiles table of the Interactive Statistics worksheets.

For more details about interactive statistics, please refer to this
course.

You can read more about different Dataiku recipes:

-   Visual Recipes

-   Advanced Data Preparation

You can also watch this presentation on Customer Predictive Analytics to
learn how Dataiku was used to perform data preparation. This resulted in
using a machine learning algorithm to assess the probability of a
customer returning to the website a certain number of days after their
visit.

Next

Prepare Recipe

Previous

How-to | Insert a recipe in the Flow

Copyright © 2024, Dataiku

Made with Sphinx and @pradyunsg's Furo

 On this page

-   How-to | Segment your data using statistical quantiles
    -   Using a window recipe
    -   Using a split recipe
    -   Next steps",5,"{'headers': ['HOW-TO | SEGMENT YOUR DATA USING STATISTICAL QUANTILES#', 'Next steps#']}",
